fecha,ruta,numero_bus,pasajeros_subieron,pasajeros_bajaron,capacidad_maxima,hora_programada,hora_real,temperatura_exterior,dia_semana,flujo_neto,ocupacion_actual,porcentaje_ocupacion,retraso_minutos,puntualidad,periodo_dia,es_hora_pico
2025-11-14 20:37:51.022536,Ruta 6 - Express,124,10.0,2,40,2025-11-14 20:30:00,2025-11-14 20:30:38.154842994,30.94334284322056,Friday,8.0,31.0,77.5,0.64,A Tiempo,Noche,False
2025-11-15 09:17:51.022536,Ruta 1 - Centro,124,7.0,3,60,2025-11-15 09:15:00,2025-11-15 09:17:21.949839168,25.00614183317811,Saturday,4.0,35.0,58.33,2.37,Retraso Leve,Mañana,True
2025-11-15 16:47:51.022536,Ruta 5 - Oeste,124,11.0,5,50,2025-11-15 16:45:00,2025-11-15 16:45:02.921631918,29.414348887545216,Saturday,6.0,41.0,82.0,0.05,A Tiempo,Tarde,False
2025-11-15 19:47:51.022536,Ruta 3 - Sur,124,9.0,3,40,2025-11-15 19:45:00,2025-11-15 19:45:54.714574086,22.61460692989112,Saturday,6.0,47.0,100.0,0.91,A Tiempo,Noche,True
2025-11-16 01:07:51.022536,Ruta 3 - Sur,124,4.0,6,40,2025-11-16 01:00:00,2025-11-16 01:01:19.390252872,18.394810459765324,Sunday,-2.0,45.0,100.0,1.32,A Tiempo,Madrugada,False
2025-11-16 05:17:51.022536,Ruta 6 - Express,124,6.0,8,40,2025-11-16 05:15:00,2025-11-16 05:15:13.721846190,22.86622015938818,Sunday,-2.0,43.0,100.0,0.23,A Tiempo,Madrugada,False
2025-11-16 07:17:51.022536,Ruta 6 - Express,124,8.0,11,50,2025-11-16 07:15:00,2025-11-16 07:15:07.786366452,27.507360561707905,Sunday,-3.0,40.0,80.0,0.13,A Tiempo,Mañana,True
2025-11-16 08:12:51.022536,Ruta 1 - Centro,124,6.0,7,60,2025-11-16 08:00:00,2025-11-16 08:04:27.274786752,22.74154025861781,Sunday,-1.0,39.0,65.0,4.45,Retraso Leve,Mañana,True
2025-11-16 15:57:51.022536,Ruta 3 - Sur,124,6.0,7,40,2025-11-16 15:45:00,2025-11-16 15:45:26.867394360,20.88890282796337,Sunday,-1.0,38.0,95.0,0.45,A Tiempo,Tarde,False
2025-11-16 20:17:51.022536,Ruta 6 - Express,124,3.0,5,50,2025-11-16 20:15:00,2025-11-16 20:16:06.971913612,18.83715395674784,Sunday,-2.0,36.0,72.0,1.12,A Tiempo,Noche,False
2025-11-16 20:52:51.022536,Ruta 6 - Express,124,9.0,4,40,2025-11-16 20:45:00,2025-11-16 20:50:27.166119144,15.827841969870056,Sunday,5.0,41.0,100.0,5.45,Retraso Grave,Noche,False
2025-11-17 05:52:51.022536,Ruta 2 - Norte,124,10.0,7,60,2025-11-17 05:45:00,2025-11-17 05:45:00.185638896,25.592697728996495,Monday,3.0,44.0,73.33,0.0,A Tiempo,Madrugada,False
2025-11-18 08:37:51.022536,Ruta 1 - Centro,124,8.0,4,60,2025-11-18 08:30:00,2025-11-18 08:30:35.629702134,27.891901339325926,Tuesday,4.0,48.0,80.0,0.59,A Tiempo,Mañana,True
2025-11-18 16:42:51.022536,Ruta 6 - Express,124,10.0,5,50,2025-11-18 16:30:00,2025-11-18 16:33:20.668327644,25.90457764358874,Tuesday,5.0,53.0,100.0,3.34,Retraso Leve,Tarde,False
2025-11-19 10:57:51.022536,Ruta 5 - Oeste,124,5.0,6,40,2025-11-19 10:45:00,2025-11-19 10:45:45.265824138,23.261004825193314,Wednesday,-1.0,52.0,100.0,0.75,A Tiempo,Mañana,False
2025-11-19 21:42:51.022536,Ruta 3 - Sur,124,5.0,9,50,2025-11-19 21:30:00,2025-11-19 21:30:20.938890366,24.44642564498304,Wednesday,-4.0,48.0,96.0,0.35,A Tiempo,Noche,False
2025-11-20 01:37:51.022536,Ruta 4 - Este,124,10.0,5,60,2025-11-20 01:30:00,2025-11-20 01:31:20.022978492,27.500103948244423,Thursday,5.0,53.0,88.33,1.33,A Tiempo,Madrugada,False
2025-11-20 16:42:51.022536,Ruta 6 - Express,124,8.0,6,40,2025-11-20 16:30:00,2025-11-20 16:32:00.679285794,25.198306594714182,Thursday,2.0,55.0,100.0,2.01,Retraso Leve,Tarde,False
2025-11-20 18:12:51.022536,Ruta 6 - Express,124,14.0,5,60,2025-11-20 18:00:00,2025-11-20 18:00:57.692657052,27.95227095137506,Thursday,9.0,64.0,100.0,0.96,A Tiempo,Tarde,True
2025-11-20 21:52:51.022536,Ruta 4 - Este,124,7.0,6,40,2025-11-20 21:45:00,2025-11-20 21:45:59.210912586,30.75726047839284,Thursday,1.0,65.0,100.0,0.99,A Tiempo,Noche,False
2025-11-21 04:52:51.022536,Ruta 5 - Oeste,124,9.0,5,60,2025-11-21 04:45:00,2025-11-21 04:49:37.373993538,14.386351565547889,Friday,4.0,69.0,100.0,4.62,Retraso Leve,Madrugada,False
2025-11-21 18:02:51.022536,Ruta 1 - Centro,124,12.0,6,50,2025-11-21 18:00:00,2025-11-21 18:00:17.923842792,31.68856685582323,Friday,6.0,75.0,100.0,0.3,A Tiempo,Tarde,True
2025-11-22 03:17:51.022536,Ruta 4 - Este,124,6.0,4,40,2025-11-22 03:15:00,2025-11-22 03:18:08.144702046,25.530168009084072,Saturday,2.0,77.0,100.0,3.14,Retraso Leve,Madrugada,False
2025-11-22 13:07:51.022536,Ruta 2 - Norte,124,7.0,8,40,2025-11-22 13:00:00,2025-11-22 13:01:02.983322640,26.22468330268461,Saturday,-1.0,76.0,100.0,1.05,A Tiempo,Tarde,False
2025-11-22 13:47:51.022536,Ruta 4 - Este,124,3.0,10,60,2025-11-22 13:45:00,2025-11-22 13:46:04.042602953,24.679059948720088,Saturday,-7.0,69.0,100.0,1.07,A Tiempo,Tarde,False
2025-11-23 04:17:51.022536,Ruta 6 - Express,124,10.0,9,40,2025-11-23 04:15:00,2025-11-23 04:17:14.838113616,23.67751117043129,Sunday,1.0,70.0,100.0,2.25,Retraso Leve,Madrugada,False
2025-11-23 09:02:51.022536,Ruta 6 - Express,124,8.0,2,40,2025-11-23 09:00:00,2025-11-23 09:00:21.613483392,24.876243144132957,Sunday,6.0,76.0,100.0,0.36,A Tiempo,Mañana,True
2025-11-23 14:32:51.022536,Ruta 4 - Este,124,9.0,2,50,2025-11-23 14:30:00,2025-11-23 14:33:22.332166020,23.515940794919118,Sunday,7.0,83.0,100.0,3.37,Retraso Leve,Tarde,False
2025-11-23 22:32:51.022536,Ruta 1 - Centro,124,3.0,7,60,2025-11-23 22:30:00,2025-11-23 22:32:08.934696264,26.434330401878263,Sunday,-4.0,79.0,100.0,2.15,Retraso Leve,Noche,False
2025-11-24 04:07:51.022536,Ruta 2 - Norte,124,8.0,4,40,2025-11-24 04:00:00,2025-11-24 04:00:20.970604902,14.073796286791216,Monday,4.0,83.0,100.0,0.35,A Tiempo,Madrugada,False
2025-11-24 09:27:51.022536,Ruta 2 - Norte,124,9.0,4,60,2025-11-24 09:15:00,2025-11-24 09:16:09.535767906,31.08616329528032,Monday,5.0,88.0,100.0,1.16,A Tiempo,Mañana,True
2025-11-24 10:42:51.022536,Ruta 5 - Oeste,124,11.0,2,40,2025-11-24 10:30:00,2025-11-24 10:31:14.654762388,29.94965549190104,Monday,9.0,97.0,100.0,1.24,A Tiempo,Mañana,False
2025-11-24 16:17:51.022536,Ruta 3 - Sur,124,7.0,4,40,2025-11-24 16:15:00,2025-11-24 16:16:59.989981638,26.021092889650124,Monday,3.0,100.0,100.0,2.0,A Tiempo,Tarde,False
2025-11-24 18:57:51.022536,Ruta 2 - Norte,124,12.0,5,60,2025-11-24 18:45:00,2025-11-24 18:47:10.761809124,15.24962775022051,Monday,7.0,107.0,100.0,2.18,Retraso Leve,Tarde,True
2025-11-24 21:32:51.022536,Ruta 4 - Este,124,6.0,7,40,2025-11-24 21:30:00,2025-11-24 21:31:24.930692334,30.38791744208047,Monday,-1.0,106.0,100.0,1.42,A Tiempo,Noche,False
2025-11-25 00:32:51.022536,Ruta 6 - Express,124,5.0,5,60,2025-11-25 00:30:00,2025-11-25 00:30:34.980080274,24.10205282333951,Tuesday,0.0,106.0,100.0,0.58,A Tiempo,Madrugada,False
2025-11-25 06:22:51.022536,Ruta 4 - Este,124,3.0,12,50,2025-11-25 06:15:00,2025-11-25 06:16:55.117008000,31.184601798683143,Tuesday,-9.0,97.0,100.0,1.92,A Tiempo,Madrugada,False
2025-11-25 15:57:51.022536,Ruta 2 - Norte,124,7.0,2,50,2025-11-25 15:45:00,2025-11-25 15:45:52.383604032,24.791605107977347,Tuesday,5.0,102.0,100.0,0.87,A Tiempo,Tarde,False
2025-11-25 17:57:51.022536,Ruta 6 - Express,124,8.0,9,50,2025-11-25 17:45:00,2025-11-25 17:45:29.940127656,19.648946474979148,Tuesday,-1.0,101.0,100.0,0.5,A Tiempo,Tarde,True
2025-11-25 18:07:51.022536,Ruta 3 - Sur,124,6.0,2,50,2025-11-25 18:00:00,2025-11-25 18:02:38.857272978,22.385120176949812,Tuesday,4.0,105.0,100.0,2.65,Retraso Leve,Tarde,True
2025-11-25 23:17:51.022536,Ruta 1 - Centro,124,10.0,8,60,2025-11-25 23:15:00,2025-11-25 23:20:01.696566792,24.43994294390448,Tuesday,2.0,107.0,100.0,5.03,Retraso Grave,Noche,False
2025-11-26 03:52:51.022536,Ruta 6 - Express,124,6.0,3,40,2025-11-26 03:45:00,2025-11-26 03:47:02.138571006,6.397858920666238,Wednesday,3.0,110.0,100.0,2.04,Retraso Leve,Madrugada,False
2025-11-26 09:32:51.022536,Ruta 5 - Oeste,124,9.0,4,50,2025-11-26 09:30:00,2025-11-26 09:30:36.219273714,20.129143537913105,Wednesday,5.0,115.0,100.0,0.6,A Tiempo,Mañana,True
2025-11-27 00:12:51.022536,Ruta 6 - Express,124,4.0,5,40,2025-11-27 00:00:00,2025-11-27 00:00:26.000948544,26.86086362634194,Thursday,-1.0,114.0,100.0,0.43,A Tiempo,Madrugada,False
2025-11-10 17:47:51.022536,Ruta 4 - Este,125,6.0,7,60,2025-11-10 17:45:00,2025-11-10 17:45:17.890918938,24.111149478587933,Monday,-1.0,0.0,0.0,0.3,A Tiempo,Tarde,True
2025-11-11 00:57:51.022536,Ruta 5 - Oeste,125,3.0,7,40,2025-11-11 00:45:00,2025-11-11 00:45:54.121896582,23.981896987388076,Tuesday,-4.0,0.0,0.0,0.9,A Tiempo,Madrugada,False
2025-11-12 02:12:51.022536,Ruta 4 - Este,125,7.0,5,60,2025-11-12 02:00:00,2025-11-12 02:00:19.375841352,27.987943252755223,Wednesday,2.0,0.0,0.0,0.32,A Tiempo,Madrugada,False
2025-11-12 03:37:51.022536,Ruta 1 - Centro,125,7.0,4,50,2025-11-12 03:30:00,2025-11-12 03:30:41.966363772,25.352298102520432,Wednesday,3.0,0.0,0.0,0.7,A Tiempo,Madrugada,False
2025-11-12 15:27:51.022536,Ruta 6 - Express,125,12.0,7,60,2025-11-12 15:15:00,2025-11-12 15:18:12.572663688,17.78440001252671,Wednesday,5.0,5.0,8.33,3.21,Retraso Leve,Tarde,False
2025-11-13 18:42:51.022536,Ruta 6 - Express,125,3.0,6,40,2025-11-13 18:30:00,2025-11-13 18:31:51.640529166,31.51472404058151,Thursday,-3.0,2.0,5.0,1.86,A Tiempo,Tarde,True
2025-11-13 20:12:51.022536,Ruta 1 - Centro,125,10.0,8,50,2025-11-13 20:00:00,2025-11-13 20:01:55.850681982,27.526200591291737,Thursday,2.0,4.0,8.0,1.93,A Tiempo,Noche,False
2025-11-14 14:52:51.022536,Ruta 5 - Oeste,125,8.0,6,60,2025-11-14 14:45:00,2025-11-14 14:45:50.813626440,20.16488285674355,Friday,2.0,6.0,10.0,0.85,A Tiempo,Tarde,False
2025-11-14 16:17:51.022536,Ruta 3 - Sur,125,8.0,2,60,2025-11-14 16:15:00,2025-11-14 16:21:49.108701048,27.527872047277818,Friday,6.0,12.0,20.0,6.82,Retraso Grave,Tarde,False
2025-11-14 18:22:51.022536,Ruta 3 - Sur,125,13.0,3,60,2025-11-14 18:15:00,2025-11-14 18:15:35.059839702,29.161357811347035,Friday,10.0,22.0,36.67,0.58,A Tiempo,Tarde,True
2025-11-14 20:32:51.022536,Ruta 3 - Sur,125,14.0,3,40,2025-11-14 20:30:00,2025-11-14 20:31:52.824982068,24.12207511678929,Friday,11.0,33.0,82.5,1.88,A Tiempo,Noche,False
2025-11-15 16:02:51.022536,Ruta 4 - Este,125,10.0,9,60,2025-11-15 16:00:00,2025-11-15 16:00:16.151363742,31.816299089783364,Saturday,1.0,34.0,56.67,0.27,A Tiempo,Tarde,False
2025-11-15 18:57:51.022536,Ruta 6 - Express,125,10.0,1,60,2025-11-15 18:45:00,2025-11-15 18:45:29.092433160,18.769600201407883,Saturday,9.0,43.0,71.67,0.48,A Tiempo,Tarde,True
2025-11-15 21:07:51.022536,Ruta 3 - Sur,125,7.0,2,60,2025-11-15 21:00:00,2025-11-15 21:00:22.101235206,18.391766915391987,Saturday,5.0,48.0,80.0,0.37,A Tiempo,Noche,False
2025-11-15 23:12:51.022536,Ruta 6 - Express,125,11.0,4,60,2025-11-15 23:00:00,2025-11-15 23:03:20.357483232,27.03739682490921,Saturday,7.0,55.0,91.67,3.34,Retraso Leve,Noche,False
2025-11-16 00:57:51.022536,Ruta 6 - Express,125,13.0,6,60,2025-11-16 00:45:00,2025-11-16 00:46:08.338523225,28.99405896733631,Sunday,7.0,62.0,100.0,1.14,A Tiempo,Madrugada,False
2025-11-16 11:07:51.022536,Ruta 3 - Sur,125,6.0,4,60,2025-11-16 11:00:00,2025-11-16 11:01:29.432215122,24.938880699808728,Sunday,2.0,64.0,100.0,1.49,A Tiempo,Mañana,False
2025-11-16 21:22:51.022536,Ruta 4 - Este,125,8.0,6,40,2025-11-16 21:15:00,2025-11-16 21:17:23.229719862,31.19555223729584,Sunday,2.0,66.0,100.0,2.39,Retraso Leve,Noche,False
2025-11-17 21:12:51.022536,Ruta 1 - Centro,125,13.0,4,40,2025-11-17 21:00:00,2025-11-17 21:00:30.780724775,27.08646424961467,Monday,9.0,75.0,100.0,0.51,A Tiempo,Noche,False
2025-11-18 00:57:51.022536,Ruta 2 - Norte,125,6.0,4,40,2025-11-18 00:45:00,2025-11-18 00:45:46.352816856,22.29772443147678,Tuesday,2.0,77.0,100.0,0.77,A Tiempo,Madrugada,False
2025-11-18 01:27:51.022536,Ruta 4 - Este,125,8.0,8,60,2025-11-18 01:15:00,2025-11-18 01:16:14.939571264,26.990733353975383,Tuesday,0.0,77.0,100.0,1.25,A Tiempo,Madrugada,False
2025-11-18 03:02:51.022536,Ruta 3 - Sur,125,13.0,6,50,2025-11-18 03:00:00,2025-11-18 03:00:06.218118732,29.326448704732996,Tuesday,7.0,84.0,100.0,0.1,A Tiempo,Madrugada,False
2025-11-18 13:22:51.022536,Ruta 6 - Express,125,11.0,8,50,2025-11-18 13:15:00,2025-11-18 13:15:47.026228362,34.497591644003286,Tuesday,3.0,87.0,100.0,0.78,A Tiempo,Tarde,False
2025-11-18 13:32:51.022536,Ruta 4 - Este,125,8.0,7,40,2025-11-18 13:30:00,2025-11-18 13:30:28.767298980,24.522963897803844,Tuesday,1.0,88.0,100.0,0.48,A Tiempo,Tarde,False
2025-11-18 13:37:51.022536,Ruta 3 - Sur,125,13.0,3,60,2025-11-18 13:30:00,2025-11-18 13:32:40.003504998,23.1945631847332,Tuesday,10.0,98.0,100.0,2.67,Retraso Leve,Tarde,False
2025-11-18 15:22:51.022536,Ruta 5 - Oeste,125,9.0,12,50,2025-11-18 15:15:00,2025-11-18 15:18:36.535766742,15.157542504926491,Tuesday,-3.0,95.0,100.0,3.61,Retraso Leve,Tarde,False
2025-11-18 17:57:51.022536,Ruta 1 - Centro,125,3.0,7,60,2025-11-18 17:45:00,2025-11-18 17:45:57.982178046,33.034748283327055,Tuesday,-4.0,91.0,100.0,0.97,A Tiempo,Tarde,True
2025-11-18 18:22:51.022536,Ruta 4 - Este,125,7.0,7,50,2025-11-18 18:15:00,2025-11-18 18:18:51.032605578,20.765853559344315,Tuesday,0.0,91.0,100.0,3.85,Retraso Leve,Tarde,True
2025-11-18 18:57:51.022536,Ruta 2 - Norte,125,8.0,6,40,2025-11-18 18:45:00,2025-11-18 18:47:34.025165898,22.99238163430443,Tuesday,2.0,93.0,100.0,2.57,Retraso Leve,Tarde,True
2025-11-18 20:07:51.022536,Ruta 6 - Express,125,6.0,3,60,2025-11-18 20:00:00,2025-11-18 20:02:21.053012382,23.602198837610057,Tuesday,3.0,96.0,100.0,2.35,Retraso Leve,Noche,False
2025-11-19 01:37:51.022536,Ruta 3 - Sur,125,14.0,3,50,2025-11-19 01:30:00,2025-11-19 01:31:17.759047740,19.98369666155719,Wednesday,11.0,107.0,100.0,1.3,A Tiempo,Madrugada,False
2025-11-19 07:42:51.022536,Ruta 1 - Centro,125,11.0,7,50,2025-11-19 07:30:00,2025-11-19 07:34:43.633326720,19.927482790730856,Wednesday,4.0,111.0,100.0,4.73,Retraso Leve,Mañana,True
2025-11-19 10:52:51.022536,Ruta 4 - Este,125,6.0,8,50,2025-11-19 10:45:00,2025-11-19 10:45:19.025701926,15.242251269810952,Wednesday,-2.0,109.0,100.0,0.32,A Tiempo,Mañana,False
2025-11-19 15:57:51.022536,Ruta 5 - Oeste,125,9.0,4,60,2025-11-19 15:45:00,2025-11-19 15:50:47.576686206,19.765498602196548,Wednesday,5.0,114.0,100.0,5.79,Retraso Grave,Tarde,False
2025-11-19 17:32:51.022536,Ruta 5 - Oeste,125,9.0,7,40,2025-11-19 17:30:00,2025-11-19 17:31:38.493620100,31.43824473229703,Wednesday,2.0,116.0,100.0,1.64,A Tiempo,Tarde,True
2025-11-19 20:17:51.022536,Ruta 4 - Este,125,12.0,13,50,2025-11-19 20:15:00,2025-11-19 20:15:43.637889030,30.445332608961017,Wednesday,-1.0,115.0,100.0,0.73,A Tiempo,Noche,False
2025-11-21 23:07:51.022536,Ruta 4 - Este,125,11.0,10,50,2025-11-21 23:00:00,2025-11-21 23:00:51.838956276,24.96884685284247,Friday,1.0,116.0,100.0,0.86,A Tiempo,Noche,False
2025-11-22 00:17:51.022536,Ruta 5 - Oeste,125,2.0,9,60,2025-11-22 00:15:00,2025-11-22 00:15:08.500441398,16.109746396069404,Saturday,-7.0,109.0,100.0,0.14,A Tiempo,Madrugada,False
2025-11-22 05:52:51.022536,Ruta 5 - Oeste,125,8.0,7,40,2025-11-22 05:45:00,2025-11-22 05:45:12.499078350,23.514104492549453,Saturday,1.0,110.0,100.0,0.21,A Tiempo,Madrugada,False
2025-11-22 09:37:51.022536,Ruta 2 - Norte,125,12.0,9,60,2025-11-22 09:30:00,2025-11-22 09:36:46.600480518,30.4135623016848,Saturday,3.0,113.0,100.0,6.78,Retraso Grave,Mañana,True
2025-11-22 16:22:51.022536,Ruta 6 - Express,125,14.0,8,50,2025-11-22 16:15:00,2025-11-22 16:15:08.208695514,26.53304719853594,Saturday,6.0,119.0,100.0,0.14,A Tiempo,Tarde,False
2025-11-22 19:47:51.022536,Ruta 1 - Centro,125,8.0,6,60,2025-11-22 19:45:00,2025-11-22 19:46:09.084903066,22.92636568585948,Saturday,2.0,121.0,100.0,1.15,A Tiempo,Noche,True
2025-11-23 08:32:51.022536,Ruta 2 - Norte,125,9.0,7,40,2025-11-23 08:30:00,2025-11-23 08:30:28.928291754,38.39715520041505,Sunday,2.0,123.0,100.0,0.48,A Tiempo,Mañana,True
2025-11-23 11:52:51.022536,Ruta 2 - Norte,125,10.0,5,60,2025-11-23 11:45:00,2025-11-23 11:46:00.361313016,37.72560637637463,Sunday,5.0,128.0,100.0,1.01,A Tiempo,Mañana,False
2025-11-23 15:27:51.022536,Ruta 3 - Sur,125,7.0,7,40,2025-11-23 15:15:00,2025-11-23 15:15:38.741797338,35.97444669032849,Sunday,0.0,128.0,100.0,0.65,A Tiempo,Tarde,False
2025-11-23 16:52:51.022536,Ruta 5 - Oeste,125,9.0,5,40,2025-11-23 16:45:00,2025-11-23 16:49:36.178015146,29.717640964812823,Sunday,4.0,132.0,100.0,4.6,Retraso Leve,Tarde,False
2025-11-23 17:32:51.022536,Ruta 3 - Sur,125,7.0,8,40,2025-11-23 17:30:00,2025-11-23 17:30:30.582691524,27.02795118027265,Sunday,-1.0,131.0,100.0,0.51,A Tiempo,Tarde,True
2025-11-23 18:27:51.022536,Ruta 2 - Norte,125,9.0,5,60,2025-11-23 18:15:00,2025-11-23 18:15:50.398564254,20.34025861167583,Sunday,4.0,135.0,100.0,0.84,A Tiempo,Tarde,True
2025-11-23 18:52:51.022536,Ruta 2 - Norte,125,10.0,6,50,2025-11-23 18:45:00,2025-11-23 18:45:05.547351594,17.177652078496305,Sunday,4.0,139.0,100.0,0.09,A Tiempo,Tarde,True
2025-11-23 20:52:51.022536,Ruta 4 - Este,125,9.0,7,60,2025-11-23 20:45:00,2025-11-23 20:46:09.870998214,17.70896310320334,Sunday,2.0,141.0,100.0,1.16,A Tiempo,Noche,False
2025-11-24 03:47:51.022536,Ruta 1 - Centro,125,11.0,3,50,2025-11-24 03:45:00,2025-11-24 03:46:39.027663666,29.50362956778428,Monday,8.0,149.0,100.0,1.65,A Tiempo,Madrugada,False
2025-11-24 09:42:51.022536,Ruta 4 - Este,125,7.0,2,40,2025-11-24 09:30:00,2025-11-24 09:30:08.228321220,24.63815501980485,Monday,5.0,154.0,100.0,0.14,A Tiempo,Mañana,True
2025-11-24 23:02:51.022536,Ruta 5 - Oeste,125,6.0,5,60,2025-11-24 23:00:00,2025-11-24 23:03:09.308922966,28.232061528898388,Monday,1.0,155.0,100.0,3.16,Retraso Leve,Noche,False
2025-11-25 01:02:51.022536,Ruta 2 - Norte,125,4.0,9,50,2025-11-25 01:00:00,2025-11-25 01:01:50.800273698,20.77254992847948,Tuesday,-5.0,150.0,100.0,1.85,A Tiempo,Madrugada,False
2025-11-25 03:22:51.022536,Ruta 2 - Norte,125,10.0,5,50,2025-11-25 03:15:00,2025-11-25 03:17:17.281483974,26.35507767202455,Tuesday,5.0,155.0,100.0,2.29,Retraso Leve,Madrugada,False
2025-11-25 14:47:51.022536,Ruta 5 - Oeste,125,6.0,5,40,2025-11-25 14:45:00,2025-11-25 14:46:30.389713254,26.10556395103973,Tuesday,1.0,156.0,100.0,1.51,A Tiempo,Tarde,False
2025-11-10 02:07:51.022536,Ruta 4 - Este,126,10.0,9,50,2025-11-10 02:00:00,2025-11-10 02:02:02.500476336,26.036146956015564,Monday,1.0,1.0,2.0,2.04,Retraso Leve,Madrugada,False
2025-11-10 06:07:51.022536,Ruta 6 - Express,126,9.0,6,60,2025-11-10 06:00:00,2025-11-10 06:00:59.929231326,35.89343403146002,Monday,3.0,4.0,6.67,1.0,A Tiempo,Madrugada,False
2025-11-10 13:07:51.022536,Ruta 4 - Este,126,5.0,4,50,2025-11-10 13:00:00,2025-11-10 13:04:25.058583648,26.18945938314416,Monday,1.0,5.0,10.0,4.42,Retraso Leve,Tarde,False
2025-11-10 19:47:51.022536,Ruta 2 - Norte,126,14.0,7,50,2025-11-10 19:45:00,2025-11-10 19:47:25.706852916,21.1783141822867,Monday,7.0,12.0,24.0,2.43,Retraso Leve,Noche,True
2025-11-11 18:52:51.022536,Ruta 5 - Oeste,126,8.0,3,40,2025-11-11 18:45:00,2025-11-11 18:45:37.611996372,22.84121807852604,Tuesday,5.0,17.0,42.5,0.63,A Tiempo,Tarde,True
2025-11-12 01:07:51.022536,Ruta 3 - Sur,126,7.0,8,40,2025-11-12 01:00:00,2025-11-12 01:01:25.958704098,24.42367556100957,Wednesday,-1.0,16.0,40.0,1.43,A Tiempo,Madrugada,False
2025-11-12 03:02:51.022536,Ruta 4 - Este,126,10.0,6,50,2025-11-12 03:00:00,2025-11-12 03:03:58.813854516,28.86444508037236,Wednesday,4.0,20.0,40.0,3.98,Retraso Leve,Madrugada,False
2025-11-12 14:22:51.022536,Ruta 6 - Express,126,10.0,5,40,2025-11-12 14:15:00,2025-11-12 14:15:46.122486468,28.22336292600854,Wednesday,5.0,25.0,62.5,0.77,A Tiempo,Tarde,False
2025-11-13 07:22:51.022536,Ruta 3 - Sur,126,5.0,6,60,2025-11-13 07:15:00,2025-11-13 07:17:37.981588836,33.57498130471467,Thursday,-1.0,24.0,40.0,2.63,Retraso Leve,Mañana,True
2025-11-13 07:27:51.022536,Ruta 4 - Este,126,8.0,7,50,2025-11-13 07:15:00,2025-11-13 07:17:49.098721338,25.87278622170013,Thursday,1.0,25.0,50.0,2.82,Retraso Leve,Mañana,True
2025-11-13 11:07:51.022536,Ruta 5 - Oeste,126,12.0,6,40,2025-11-13 11:00:00,2025-11-13 11:00:47.820815628,14.623234627507031,Thursday,6.0,31.0,77.5,0.8,A Tiempo,Mañana,False
2025-11-13 20:57:51.022536,Ruta 6 - Express,126,9.0,7,60,2025-11-13 20:45:00,2025-11-13 20:46:20.950685712,36.57665361855861,Thursday,2.0,33.0,55.0,1.35,A Tiempo,Noche,False
2025-11-13 23:12:51.022536,Ruta 2 - Norte,126,11.0,6,40,2025-11-13 23:00:00,2025-11-13 23:00:57.256911516,21.24577526359329,Thursday,5.0,38.0,95.0,0.95,A Tiempo,Noche,False
2025-11-14 01:22:51.022536,Ruta 2 - Norte,126,10.0,6,40,2025-11-14 01:15:00,2025-11-14 01:15:22.168377492,20.966887241908616,Friday,4.0,42.0,100.0,0.37,A Tiempo,Madrugada,False
2025-11-14 07:07:51.022536,Ruta 6 - Express,126,7.0,6,50,2025-11-14 07:00:00,2025-11-14 07:01:25.228799898,23.259322042573764,Friday,1.0,43.0,86.0,1.42,A Tiempo,Mañana,True
2025-11-14 16:27:51.022536,Ruta 4 - Este,126,5.0,5,40,2025-11-14 16:15:00,2025-11-14 16:16:00.423472902,36.67920342103294,Friday,0.0,43.0,100.0,1.01,A Tiempo,Tarde,False
2025-11-15 01:52:51.022536,Ruta 4 - Este,126,9.0,7,50,2025-11-15 01:45:00,2025-11-15 01:47:07.009290756,25.87851992974572,Saturday,2.0,45.0,90.0,2.12,Retraso Leve,Madrugada,False
2025-11-15 06:17:51.022536,Ruta 1 - Centro,126,6.0,4,60,2025-11-15 06:15:00,2025-11-15 06:16:08.205432114,26.929099337202658,Saturday,2.0,47.0,78.33,1.14,A Tiempo,Madrugada,False
2025-11-15 18:02:51.022536,Ruta 5 - Oeste,126,5.0,8,50,2025-11-15 18:00:00,2025-11-15 18:02:25.099841310,27.302241981671692,Saturday,-3.0,44.0,88.0,2.42,Retraso Leve,Tarde,True
2025-11-16 19:57:51.022536,Ruta 6 - Express,126,9.0,8,40,2025-11-16 19:45:00,2025-11-16 19:46:07.836674976,28.64220237380658,Sunday,1.0,45.0,100.0,1.13,A Tiempo,Noche,True
2025-11-17 00:07:51.022536,Ruta 1 - Centro,126,10.0,4,50,2025-11-17 00:00:00,2025-11-17 00:00:03.467206842,13.351327580677218,Monday,6.0,51.0,100.0,0.06,A Tiempo,Madrugada,False
2025-11-17 03:27:51.022536,Ruta 4 - Este,126,6.0,7,40,2025-11-17 03:15:00,2025-11-17 03:15:51.323979444,28.69561214569832,Monday,-1.0,50.0,100.0,0.86,A Tiempo,Madrugada,False
2025-11-17 11:17:51.022536,Ruta 4 - Este,126,9.0,7,50,2025-11-17 11:15:00,2025-11-17 11:15:03.901401683,23.92489368551498,Monday,2.0,52.0,100.0,0.07,A Tiempo,Mañana,False
2025-11-17 16:12:51.022536,Ruta 5 - Oeste,126,7.0,6,60,2025-11-17 16:00:00,2025-11-17 16:00:24.269923176,24.712225782022838,Monday,1.0,53.0,88.33,0.4,A Tiempo,Tarde,False
